Couche,IP0,,,,,IP1,,,,,OP,,,,
3,,,,,,0.001104775,-0.07823838,-0.080776806,-0.090955472,-0.092913741,-7.9348E-05,-0.032079848,-0.089711095,-0.091364023,-0.090813644
4,,,,,,0.000503359,-0.091015055,-0.006531583,-0.067434679,-0.006433269,0.001945719,-0.074436977,-0.087429778,-0.091039494,-0.090359614
5,,,,,,,,,,,,,,,
